id,fecha,tipo_proceso,canal,tiempo_ciclo,costo,errores,prioridad,responsable,etiqueta_clase
PROC01458,2024-01-07 18:46:00,Soporte,Email,32.4,106.7,1,Urgente,María,Manual
PROC01459,2024-01-03 18:38:00,Soporte,Web,47.5,26.51,1,Media,Juan,Manual
PROC01460,2024-01-02 16:03:00,Pagos,Manual,41.7,217.25,1,Media,María,Manual
PROC01461,2024-01-07 02:20:00,Facturación,API,85.6,135.95,1,Media,Ana,Manual
PROC01462,2024-01-07 18:19:00,Pagos,Sistema,15.2,63.99,1,Media,Pedro,Manual
PROC01463,2024-01-01 04:54:00,Logística,API,6.9,114.23,0,Baja,Carlos,Manual
PROC01464,2024-01-04 17:03:00,Inventario,API,24.0,78.12,0,Media,Sofia,Manual
PROC01465,2024-01-07 20:42:00,Pagos,API,3.5,136.02,0,Media,Sofia,Manual
PROC01466,2024-01-01 18:56:00,Facturación,Web,10.2,38.49,0,Baja,Carlos,Automático
PROC01467,2024-01-02 10:24:00,Pagos,Web,7.0,10.71,0,Alta,María,Automático
PROC01468,2024-01-05 20:49:00,Pagos,Email,15.2,127.21,1,Media,Juan,Manual
PROC01469,2024-01-04 03:43:00,Soporte,Manual,3.5,141.83,1,Baja,Sofia,Manual
PROC01470,2024-01-01 16:47:00,Inventario,Web,1.0,18.1,1,Media,Pedro,Manual
PROC01471,2024-01-04 18:45:00,Pagos,Manual,32.1,6.03,0,Baja,María,Manual
PROC01472,2024-01-04 17:12:00,Pagos,API,28.3,107.58,0,Baja,Pedro,Manual
PROC01473,2024-01-07 13:19:00,Facturación,API,37.0,130.42,0,Alta,Sofia,Manual
PROC01474,2024-01-01 23:55:00,Soporte,Web,32.4,75.66,0,Alta,María,Manual
PROC01475,2024-01-01 09:31:00,Pagos,Email,3.6,40.88,2,Baja,Juan,Manual
PROC01476,2024-01-02 15:42:00,Pagos,Manual,10.3,293.88,0,Alta,Ana,Manual
PROC01477,2024-01-07 13:17:00,Pagos,API,4.2,122.15,0,Baja,Carlos,Manual
PROC01478,2024-01-04 12:44:00,Inventario,API,55.5,193.21,2,Baja,Pedro,Manual
PROC01479,2024-01-01 04:37:00,Inventario,Web,41.2,32.7,0,Baja,Pedro,Manual
PROC01480,2024-01-05 21:39:00,Inventario,API,6.8,213.02,0,Baja,Juan,Manual
PROC01481,2024-01-02 07:27:00,Facturación,Web,12.5,118.88,0,Baja,Pedro,Manual
PROC01482,2024-01-01 21:05:00,Pagos,Web,102.0,274.66,0,Alta,Ana,Manual
PROC01483,2024-01-06 04:51:00,Facturación,Manual,27.1,137.81,1,Baja,Ana,Manual
PROC01484,2024-01-01 17:20:00,Inventario,Email,48.5,95.31,1,Baja,Juan,Manual
PROC01485,2024-01-07 07:49:00,Facturación,API,9.2,83.26,1,Media,María,Manual
PROC01486,2024-01-06 14:33:00,Inventario,Web,7.1,51.5,0,Baja,María,Manual
PROC01487,2024-01-07 07:17:00,Logística,API,46.0,83.93,1,Media,Pedro,Manual
PROC01488,2024-01-02 21:52:00,Logística,Email,34.7,139.52,0,Media,Pedro,Manual
PROC01489,2024-01-06 16:53:00,Pagos,Manual,34.3,156.85,0,Baja,Juan,Manual
PROC01490,2024-01-04 04:09:00,Pagos,Email,24.1,44.9,0,Media,Ana,Manual
PROC01491,2024-01-05 09:53:00,Facturación,API,24.9,23.53,0,Baja,Juan,Manual
PROC01492,2024-01-02 15:13:00,Inventario,Manual,39.9,111.77,1,Baja,María,Manual
PROC01493,2024-01-06 03:57:00,Logística,Web,9.4,16.97,0,Baja,Ana,Automático
PROC01494,2024-01-04 07:59:00,Facturación,Web,13.1,85.3,1,Media,Pedro,Manual
PROC01495,2024-01-01 11:26:00,Pagos,API,61.6,26.98,0,Media,María,Manual
PROC01496,2024-01-06 21:16:00,Logística,API,11.1,152.43,0,Media,Carlos,Manual
PROC01497,2024-01-04 08:11:00,Logística,Email,23.7,63.73,0,Media,María,Manual
PROC01498,2024-01-07 05:14:00,Facturación,Email,36.4,70.37,0,Media,Ana,Manual
PROC01499,2024-01-04 17:06:00,Inventario,Web,284.9,22.02,1,Baja,Ana,Manual
PROC01500,2024-01-04 12:03:00,Facturación,Web,17.1,180.56,0,Alta,Juan,Manual
PROC01501,2024-01-02 16:28:00,Facturación,API,16.8,103.14,2,Urgente,Ana,Manual
PROC01502,2024-01-04 13:26:00,Soporte,Web,55.5,105.9,1,Media,Carlos,Manual
PROC01503,2024-01-06 17:00:00,Logística,API,49.1,28.21,0,Baja,Carlos,Manual
PROC01504,2024-01-07 07:38:00,Logística,Email,39.4,15.21,1,Media,Ana,Manual
PROC01505,2024-01-06 10:13:00,Facturación,Sistema,18.7,44.62,2,Baja,Pedro,Manual
PROC01506,2024-01-07 16:45:00,Logística,Manual,11.7,62.46,0,Media,Ana,Manual
PROC01507,2024-01-03 07:56:00,Pagos,Manual,28.2,43.48,1,Baja,Pedro,Manual
PROC01508,2024-01-07 01:07:00,Pagos,API,62.7,275.5,1,Media,Ana,Manual
PROC01509,2024-01-06 01:06:00,Pagos,Web,64.6,183.83,1,Baja,María,Manual
PROC01510,2024-01-05 13:00:00,Facturación,API,3.4,86.95,1,Urgente,Ana,Manual
PROC01511,2024-01-01 00:38:00,Logística,API,16.8,47.66,0,Baja,María,Automático
PROC01512,2024-01-03 07:42:00,Inventario,Manual,18.7,33.4,0,Media,Pedro,Manual
PROC01513,2024-01-07 07:18:00,Facturación,Web,114.0,84.03,2,Alta,Ana,Manual
PROC01514,2024-01-02 23:24:00,Facturación,API,34.0,108.37,0,Baja,Pedro,Manual
PROC01515,2024-01-01 18:18:00,Facturación,API,15.7,59.79,1,Alta,Carlos,Manual
PROC01516,2024-01-05 21:07:00,Facturación,Sistema,0.8,119.91,1,Baja,Sofia,Manual
PROC01517,2024-01-02 06:23:00,Inventario,API,25.0,56.06,1,Urgente,Juan,Manual
PROC01518,2024-01-03 04:35:00,Logística,Manual,3.0,33.03,1,Urgente,Pedro,Manual
PROC01519,2024-01-03 03:33:00,Facturación,Manual,54.0,120.12,0,Baja,María,Manual
PROC01520,2024-01-04 22:18:00,Facturación,Web,41.9,14.58,2,Alta,Juan,Manual
PROC01521,2024-01-03 14:58:00,Inventario,API,18.5,23.41,3,Baja,Sofia,Revisión
PROC01522,2024-01-03 00:16:00,Logística,Email,16.8,38.57,0,Baja,Ana,Manual
PROC01523,2024-01-01 16:28:00,Pagos,API,68.3,52.45,0,Baja,María,Manual
PROC01524,2024-01-03 20:36:00,Pagos,Email,10.2,139.84,0,Baja,Juan,Manual
PROC01525,2024-01-05 11:26:00,Inventario,Web,8.6,22.11,0,Media,Juan,Automático
PROC01526,2024-01-03 21:39:00,Facturación,Web,84.0,70.62,0,Media,Pedro,Manual
PROC01527,2024-01-02 04:02:00,Facturación,Email,49.7,109.34,0,Alta,Ana,Manual
PROC01528,2024-01-04 21:46:00,Inventario,Manual,51.5,102.73,1,Baja,Ana,Manual
PROC01529,2024-01-06 03:44:00,Inventario,Sistema,6.5,139.88,0,Urgente,Ana,Manual
PROC01530,2024-01-01 15:33:00,Inventario,Manual,4.6,72.29,0,Baja,Pedro,Manual
PROC01531,2024-01-03 11:58:00,Inventario,Email,0.8,51.01,0,Baja,Pedro,Manual
PROC01532,2024-01-02 09:00:00,Inventario,Manual,8.1,203.0,1,Media,Ana,Manual
PROC01533,2024-01-03 02:56:00,Facturación,Manual,44.6,49.35,1,Alta,Juan,Manual
PROC01534,2024-01-07 05:44:00,Pagos,API,8.2,43.69,0,Alta,Sofia,Automático
PROC01535,2024-01-01 13:11:00,Facturación,API,39.2,40.98,0,Media,Ana,Manual
PROC01536,2024-01-04 17:50:00,Facturación,Email,8.7,39.66,0,Baja,Pedro,Manual
PROC01537,2024-01-05 14:35:00,Inventario,API,15.1,235.3,0,Baja,Ana,Manual
PROC01538,2024-01-02 13:35:00,Logística,API,122.5,261.48,0,Media,Pedro,Manual
PROC01539,2024-01-03 12:10:00,Soporte,API,8.4,151.96,1,Media,Ana,Manual
PROC01540,2024-01-02 02:47:00,Inventario,API,14.2,123.53,0,Baja,Sofia,Manual
PROC01541,2024-01-04 14:19:00,Facturación,API,10.7,43.76,0,Media,Juan,Automático
PROC01542,2024-01-05 13:33:00,Facturación,Web,3.5,59.04,1,Media,Juan,Manual
PROC01543,2024-01-01 16:24:00,Logística,Email,20.2,19.1,0,Media,Pedro,Manual
PROC01544,2024-01-05 00:16:00,Inventario,API,14.3,71.07,1,Baja,Pedro,Manual
PROC01545,2024-01-03 13:16:00,Inventario,API,35.6,25.93,0,Media,María,Manual
PROC01546,2024-01-03 08:20:00,Logística,Web,51.0,97.41,0,Baja,Carlos,Manual
PROC01547,2024-01-07 01:11:00,Inventario,Web,23.6,46.72,1,Baja,María,Manual
PROC01548,2024-01-07 02:22:00,Logística,Web,1.0,103.53,0,Alta,Pedro,Manual
PROC01549,2024-01-01 17:30:00,Facturación,Manual,28.9,40.25,1,Media,Sofia,Manual
PROC01550,2024-01-03 12:33:00,Inventario,Web,1.7,15.75,1,Alta,Pedro,Manual
PROC01551,2024-01-05 09:42:00,Logística,Email,28.7,34.66,0,Baja,Ana,Manual
PROC01552,2024-01-01 15:59:00,Facturación,Web,34.7,110.16,1,Alta,María,Manual
PROC01553,2024-01-05 04:59:00,Inventario,Web,6.6,115.38,0,Baja,Carlos,Manual
PROC01554,2024-01-07 04:04:00,Pagos,Web,51.3,107.16,1,Alta,María,Manual
PROC01555,2024-01-04 22:15:00,Soporte,Web,72.6,96.47,0,Baja,Juan,Manual
PROC01556,2024-01-04 02:33:00,Facturación,Manual,50.3,86.98,1,Baja,Juan,Manual
PROC01557,2024-01-03 01:06:00,Inventario,Email,10.9,134.03,0,Baja,María,Manual
PROC01558,2024-01-06 08:45:00,Facturación,API,26.5,6.25,0,Baja,Sofia,Manual
PROC01559,2024-01-01 08:46:00,Inventario,Web,73.9,228.05,1,Media,María,Manual
PROC01560,2024-01-03 05:44:00,Facturación,Web,11.6,69.54,1,Alta,Sofia,Manual
PROC01561,2024-01-02 07:15:00,Facturación,API,51.4,134.73,0,Baja,Pedro,Manual
PROC01562,2024-01-02 05:23:00,Pagos,Sistema,0.3,81.53,1,Media,Sofia,Manual
PROC01563,2024-01-07 01:12:00,Soporte,Web,0.1,45.94,0,Alta,Ana,Automático
PROC01564,2024-01-05 00:37:00,Facturación,Manual,42.8,65.38,0,Media,Juan,Manual
PROC01565,2024-01-07 09:28:00,Facturación,API,43.0,32.9,1,Baja,Carlos,Manual
PROC01566,2024-01-05 22:19:00,Logística,Web,46.7,38.1,1,Urgente,Ana,Manual
PROC01567,2024-01-04 13:09:00,Pagos,API,79.8,119.26,2,Baja,Sofia,Manual
PROC01568,2024-01-05 14:44:00,Soporte,Web,3.8,97.93,0,Media,María,Manual
PROC01569,2024-01-01 01:56:00,Facturación,Manual,7.9,13.89,0,Alta,Juan,Manual
PROC01570,2024-01-02 16:33:00,Inventario,Web,70.2,39.46,0,Baja,María,Manual
PROC01571,2024-01-04 19:03:00,Facturación,Manual,5.9,69.27,0,Media,Juan,Manual
PROC01572,2024-01-01 09:43:00,Facturación,Web,34.4,81.88,1,Baja,Carlos,Manual
PROC01573,2024-01-06 23:06:00,Inventario,Sistema,22.7,287.61,1,Baja,Ana,Manual
PROC01574,2024-01-03 15:08:00,Inventario,Web,2.6,95.94,1,Baja,Carlos,Manual
PROC01575,2024-01-03 21:27:00,Logística,Email,10.1,11.6,1,Urgente,Carlos,Manual
PROC01576,2024-01-06 21:05:00,Pagos,Manual,22.0,85.18,1,Alta,Ana,Manual
PROC01577,2024-01-01 23:09:00,Pagos,Sistema,57.4,26.59,1,Baja,Sofia,Manual
PROC01578,2024-01-06 19:17:00,Pagos,API,36.9,71.91,0,Baja,Ana,Manual
PROC01579,2024-01-07 18:39:00,Soporte,Manual,29.2,305.08,0,Baja,Sofia,Manual
PROC01580,2024-01-05 06:34:00,Facturación,API,20.6,56.1,1,Media,Carlos,Manual
PROC01581,2024-01-04 18:20:00,Facturación,Web,10.6,156.75,0,Alta,María,Manual
PROC01582,2024-01-07 04:40:00,Pagos,API,3.8,84.46,0,Urgente,Ana,Manual
PROC01583,2024-01-02 10:03:00,Inventario,Web,15.8,220.97,0,Alta,Carlos,Manual
PROC01584,2024-01-03 21:57:00,Facturación,Sistema,0.9,125.1,0,Media,Carlos,Manual
PROC01585,2024-01-03 10:16:00,Soporte,Web,7.1,170.91,0,Baja,Carlos,Manual
PROC01586,2024-01-01 12:58:00,Facturación,API,17.0,109.2,0,Baja,María,Manual
PROC01587,2024-01-01 03:33:00,Logística,API,16.3,55.47,1,Media,Pedro,Manual
PROC01588,2024-01-03 14:42:00,Facturación,API,1.4,203.97,1,Media,Pedro,Manual
PROC01589,2024-01-07 18:48:00,Inventario,Manual,26.7,100.52,1,Alta,Ana,Manual
PROC01590,2024-01-05 16:11:00,Soporte,Web,23.9,58.5,0,Baja,Pedro,Manual
PROC01591,2024-01-03 03:57:00,Facturación,API,2.4,45.95,0,Baja,Juan,Automático
PROC01592,2024-01-05 00:31:00,Soporte,Web,86.0,103.11,0,Media,Sofia,Manual
PROC01593,2024-01-07 02:23:00,Pagos,Email,3.1,180.81,0,Urgente,Ana,Manual
PROC01594,2024-01-02 21:20:00,Soporte,Manual,57.9,116.02,0,Alta,Ana,Manual
PROC01595,2024-01-07 04:25:00,Inventario,Sistema,0.0,62.19,0,Baja,Carlos,Manual
PROC01596,2024-01-07 08:07:00,Pagos,Web,64.2,112.87,0,Alta,Sofia,Manual
PROC01597,2024-01-05 04:47:00,Facturación,Web,0.6,146.12,0,Media,Juan,Manual
PROC01598,2024-01-06 13:52:00,Pagos,Web,42.5,18.24,0,Baja,Pedro,Manual
PROC01599,2024-01-01 00:01:00,Facturación,Web,13.5,26.86,0,Baja,Ana,Automático
PROC01600,2024-01-05 10:08:00,Facturación,Web,40.2,136.75,0,Media,Sofia,Manual
PROC01601,2024-01-02 08:29:00,Facturación,Manual,15.4,25.8,1,Media,Juan,Manual
PROC01602,2024-01-05 16:12:00,Pagos,Web,2.2,71.81,1,Media,María,Manual
PROC01603,2024-01-06 10:33:00,Logística,API,43.8,91.02,0,Media,María,Manual
PROC01604,2024-01-01 15:17:00,Facturación,Email,2.2,35.24,0,Baja,Carlos,Manual
PROC01605,2024-01-03 04:54:00,Facturación,Manual,76.6,74.11,0,Baja,Juan,Manual
PROC01606,2024-01-05 20:54:00,Inventario,API,1.6,92.02,1,Alta,Ana,Manual
PROC01607,2024-01-01 01:29:00,Facturación,API,19.6,186.3,1,Media,María,Manual
PROC01608,2024-01-02 04:29:00,Facturación,API,38.5,173.33,1,Media,Sofia,Manual
PROC01609,2024-01-03 02:41:00,Facturación,Web,15.0,102.79,0,Baja,María,Manual
PROC01610,2024-01-01 01:45:00,Soporte,API,7.3,51.08,0,Baja,Sofia,Manual
PROC01611,2024-01-07 07:18:00,Logística,API,42.7,175.84,0,Baja,Pedro,Manual
PROC01612,2024-01-06 23:39:00,Pagos,Email,46.0,179.93,1,Baja,Pedro,Manual
PROC01613,2024-01-02 07:35:00,Inventario,Manual,76.8,45.13,0,Media,Juan,Manual
PROC01614,2024-01-05 05:30:00,Pagos,API,14.2,96.31,0,Alta,Pedro,Manual
PROC01615,2024-01-06 21:48:00,Inventario,API,21.2,58.56,0,Baja,Juan,Manual
PROC01616,2024-01-05 05:22:00,Inventario,Web,13.5,105.39,0,Alta,Ana,Manual
PROC01617,2024-01-01 10:34:00,Inventario,Manual,8.9,42.31,0,Media,Ana,Manual
PROC01618,2024-01-02 08:05:00,Facturación,API,41.7,144.99,1,Baja,Ana,Manual
PROC01619,2024-01-02 10:16:00,Facturación,Web,12.4,105.88,0,Media,Pedro,Manual
PROC01620,2024-01-05 19:17:00,Pagos,Web,16.8,42.39,0,Baja,Pedro,Automático
PROC01621,2024-01-03 04:24:00,Logística,Web,15.5,136.4,0,Media,Carlos,Manual
PROC01622,2024-01-07 16:31:00,Inventario,Manual,37.4,50.74,1,Baja,María,Manual
PROC01623,2024-01-01 09:12:00,Logística,Web,75.0,14.29,1,Baja,Sofia,Manual
PROC01624,2024-01-07 04:27:00,Soporte,API,33.0,34.64,0,Media,Ana,Manual
PROC01625,2024-01-04 17:43:00,Facturación,API,19.1,156.09,0,Baja,Pedro,Manual
PROC01626,2024-01-03 17:11:00,Inventario,API,45.3,238.24,1,Baja,María,Manual
PROC01627,2024-01-07 21:05:00,Inventario,Email,30.7,242.14,0,Baja,Ana,Manual
PROC01628,2024-01-03 08:29:00,Soporte,Email,1.9,53.36,0,Media,Ana,Manual
PROC01629,2024-01-07 10:59:00,Soporte,API,3.0,71.75,0,Alta,Sofia,Manual
PROC01630,2024-01-06 20:42:00,Inventario,Web,1.2,59.5,0,Baja,María,Manual
PROC01631,2024-01-02 16:30:00,Facturación,API,18.3,82.38,3,Baja,María,Revisión
PROC01632,2024-01-01 07:38:00,Logística,API,52.4,24.85,0,Media,Pedro,Manual
PROC01633,2024-01-01 03:27:00,Facturación,API,11.3,54.59,0,Baja,María,Manual
PROC01634,2024-01-01 14:59:00,Logística,Manual,14.5,96.55,0,Media,María,Manual
PROC01635,2024-01-01 00:21:00,Soporte,Web,72.1,156.63,1,Baja,Pedro,Manual
PROC01636,2024-01-06 23:21:00,Pagos,API,54.4,102.77,2,Alta,Ana,Manual
PROC01637,2024-01-01 14:54:00,Inventario,Web,32.8,69.24,1,Media,Sofia,Manual
PROC01638,2024-01-01 08:34:00,Pagos,Manual,9.3,35.46,0,Baja,María,Manual
PROC01639,2024-01-06 01:34:00,Pagos,Web,3.7,163.05,0,Media,Sofia,Manual
PROC01640,2024-01-04 09:44:00,Pagos,Manual,0.5,21.6,1,Media,Carlos,Manual
PROC01641,2024-01-06 11:07:00,Logística,Web,3.4,26.43,1,Baja,Juan,Manual
PROC01642,2024-01-03 20:29:00,Soporte,API,10.4,126.6,1,Baja,Sofia,Manual
PROC01643,2024-01-05 23:39:00,Soporte,Manual,24.1,139.04,0,Baja,María,Manual
PROC01644,2024-01-02 02:00:00,Facturación,Web,2.0,5.74,1,Media,Sofia,Manual
PROC01645,2024-01-01 21:06:00,Logística,Manual,4.4,69.71,0,Baja,María,Manual
PROC01646,2024-01-03 12:38:00,Inventario,API,6.0,11.66,0,Media,Juan,Automático
PROC01647,2024-01-07 05:01:00,Facturación,API,30.0,73.07,0,Media,Carlos,Manual
PROC01648,2024-01-03 09:07:00,Facturación,API,28.7,61.62,1,Alta,Sofia,Manual
PROC01649,2024-01-04 07:40:00,Facturación,API,24.0,205.53,0,Media,Ana,Manual
PROC01650,2024-01-02 08:07:00,Soporte,API,8.7,113.85,0,Media,Carlos,Manual
PROC01651,2024-01-02 15:16:00,Inventario,API,13.9,116.5,0,Media,Juan,Manual
PROC01652,2024-01-04 07:50:00,Inventario,Manual,3.1,183.44,0,Urgente,Sofia,Manual
PROC01653,2024-01-01 05:06:00,Facturación,API,7.7,188.04,0,Baja,María,Manual
PROC01654,2024-01-06 12:59:00,Inventario,Web,68.4,92.41,1,Baja,Ana,Manual
PROC01655,2024-01-03 13:05:00,Facturación,Web,116.9,49.52,0,Baja,Carlos,Manual
PROC01656,2024-01-05 21:37:00,Pagos,Web,31.3,150.81,0,Media,Carlos,Manual
PROC01657,2024-01-01 11:01:00,Inventario,Web,74.6,145.71,0,Baja,Ana,Manual
PROC01658,2024-01-04 05:24:00,Facturación,Manual,30.9,125.72,1,Baja,Carlos,Manual
PROC01659,2024-01-06 21:43:00,Logística,Manual,1.0,92.11,0,Media,Juan,Manual
PROC01660,2024-01-03 00:40:00,Facturación,Web,172.0,72.52,0,Urgente,Ana,Manual
PROC01661,2024-01-07 10:34:00,Inventario,Sistema,3.1,188.42,1,Urgente,Juan,Manual
PROC01662,2024-01-07 05:06:00,Pagos,API,34.4,61.46,0,Media,Ana,Manual
PROC01663,2024-01-05 07:56:00,Inventario,Email,8.7,47.61,0,Baja,Juan,Manual
PROC01664,2024-01-05 05:18:00,Facturación,Manual,14.9,69.0,2,Alta,María,Manual
PROC01665,2024-01-01 05:52:00,Facturación,Manual,31.1,41.47,1,Alta,María,Manual
PROC01666,2024-01-07 07:34:00,Soporte,Web,17.2,146.17,0,Alta,Carlos,Manual
PROC01667,2024-01-05 20:45:00,Facturación,Web,8.7,92.18,0,Media,Ana,Manual
PROC01668,2024-01-01 02:38:00,Logística,Web,12.2,12.58,1,Baja,Sofia,Manual
PROC01669,2024-01-01 15:56:00,Soporte,Manual,12.5,114.18,1,Baja,Ana,Manual
PROC01670,2024-01-02 10:31:00,Facturación,Web,96.1,70.83,1,Alta,Juan,Manual
PROC01671,2024-01-06 23:15:00,Facturación,Manual,48.1,84.22,0,Baja,Sofia,Manual
PROC01672,2024-01-07 15:39:00,Inventario,Web,18.4,100.66,0,Baja,Carlos,Manual
PROC01673,2024-01-03 09:33:00,Soporte,Manual,6.7,55.69,0,Media,Carlos,Manual
PROC01674,2024-01-05 15:15:00,Soporte,Web,50.0,47.18,0,Baja,Sofia,Manual
PROC01675,2024-01-01 15:55:00,Pagos,Web,5.1,126.04,0,Alta,Ana,Manual
PROC01676,2024-01-05 08:55:00,Logística,Web,7.1,29.57,1,Baja,María,Manual
PROC01677,2024-01-02 04:32:00,Facturación,API,13.7,37.45,0,Baja,Ana,Automático
PROC01678,2024-01-04 06:23:00,Soporte,Web,63.7,44.73,0,Urgente,Sofia,Manual
PROC01679,2024-01-05 13:23:00,Soporte,Manual,4.2,161.39,0,Baja,Ana,Manual
PROC01680,2024-01-07 13:45:00,Facturación,Web,3.9,193.47,0,Alta,Pedro,Manual
PROC01681,2024-01-04 21:51:00,Facturación,API,20.4,44.39,1,Media,Juan,Manual
PROC01682,2024-01-07 16:33:00,Facturación,Manual,9.7,38.08,1,Media,Juan,Manual
PROC01683,2024-01-07 22:29:00,Facturación,Web,25.2,91.39,1,Baja,Pedro,Manual
PROC01684,2024-01-01 23:14:00,Logística,Email,18.0,70.75,0,Media,Carlos,Manual
PROC01685,2024-01-07 13:41:00,Pagos,Sistema,17.1,148.02,0,Baja,Sofia,Manual
PROC01686,2024-01-04 06:52:00,Facturación,Web,3.6,119.07,2,Urgente,Juan,Manual
PROC01687,2024-01-03 13:54:00,Pagos,Web,4.6,251.32,0,Baja,Carlos,Manual
PROC01688,2024-01-01 08:49:00,Soporte,API,51.6,39.63,1,Baja,María,Manual
PROC01689,2024-01-03 01:18:00,Inventario,Manual,65.1,146.48,0,Alta,Carlos,Manual
PROC01690,2024-01-06 11:44:00,Pagos,API,8.0,61.6,2,Media,Juan,Manual
PROC01691,2024-01-03 11:51:00,Facturación,API,3.6,36.06,1,Media,Sofia,Manual
PROC01692,2024-01-05 18:55:00,Soporte,Manual,1.6,60.76,0,Media,Sofia,Manual
PROC01693,2024-01-07 08:11:00,Logística,Web,28.1,65.96,1,Baja,Carlos,Manual
PROC01694,2024-01-01 08:45:00,Facturación,Manual,37.7,181.8,2,Baja,María,Manual
PROC01695,2024-01-05 11:57:00,Facturación,Manual,14.0,20.15,0,Alta,Pedro,Manual
PROC01696,2024-01-01 00:01:00,Facturación,API,34.2,45.51,0,Baja,Juan,Manual
PROC01697,2024-01-01 06:14:00,Facturación,Email,37.4,88.25,1,Baja,Sofia,Manual
PROC01698,2024-01-04 05:28:00,Inventario,Manual,82.2,33.98,1,Media,María,Manual
PROC01699,2024-01-02 15:25:00,Soporte,Web,2.0,235.21,0,Baja,Ana,Manual
PROC01700,2024-01-02 01:25:00,Pagos,API,6.4,259.67,0,Media,Pedro,Manual
PROC01701,2024-01-02 03:26:00,Logística,API,2.1,83.06,1,Media,Pedro,Manual
PROC01702,2024-01-01 00:13:00,Pagos,Web,60.7,126.33,1,Alta,Juan,Manual
PROC01703,2024-01-04 04:39:00,Inventario,Sistema,47.2,210.29,0,Baja,María,Manual
PROC01704,2024-01-02 13:58:00,Inventario,Web,25.6,74.55,0,Baja,Sofia,Manual
PROC01705,2024-01-03 04:35:00,Facturación,Manual,2.6,121.12,1,Alta,Sofia,Manual
PROC01706,2024-01-06 18:41:00,Pagos,API,9.6,30.28,1,Baja,Ana,Manual
PROC01707,2024-01-03 15:34:00,Inventario,Web,10.6,13.14,0,Media,Sofia,Automático
PROC01708,2024-01-03 05:36:00,Facturación,Email,24.7,158.52,0,Alta,María,Manual
PROC01709,2024-01-06 16:59:00,Pagos,Email,9.0,78.16,0,Media,Sofia,Manual
PROC01710,2024-01-02 11:13:00,Pagos,API,2.3,254.62,0,Media,Carlos,Manual
PROC01711,2024-01-07 13:24:00,Soporte,Web,39.4,51.73,0,Baja,Sofia,Manual
PROC01712,2024-01-04 00:36:00,Pagos,Web,10.7,27.98,1,Alta,Juan,Manual
PROC01713,2024-01-04 20:23:00,Logística,API,18.1,147.94,0,Baja,Carlos,Manual
PROC01714,2024-01-04 03:55:00,Pagos,Web,4.1,241.17,0,Alta,Sofia,Manual
PROC01715,2024-01-05 21:42:00,Logística,API,48.7,30.58,0,Baja,Sofia,Manual
PROC01716,2024-01-03 08:14:00,Inventario,Sistema,25.0,39.21,0,Alta,Sofia,Manual
PROC01717,2024-01-05 11:10:00,Logística,API,69.6,204.87,2,Media,Carlos,Manual
PROC01718,2024-01-03 09:46:00,Pagos,Email,20.5,307.46,0,Baja,Sofia,Manual
PROC01719,2024-01-03 03:21:00,Inventario,Manual,85.1,121.84,0,Media,Pedro,Manual
PROC01720,2024-01-01 10:29:00,Inventario,API,66.7,48.0,0,Baja,Sofia,Manual
PROC01721,2024-01-01 04:29:00,Pagos,Email,25.8,192.84,0,Baja,Pedro,Manual
PROC01722,2024-01-04 23:24:00,Facturación,API,81.5,66.98,0,Baja,Carlos,Manual
PROC01723,2024-01-05 02:17:00,Facturación,Email,11.7,49.28,0,Alta,Sofia,Manual
PROC01724,2024-01-03 09:12:00,Facturación,Web,13.7,55.48,2,Baja,María,Manual
PROC01725,2024-01-07 13:52:00,Logística,Web,1.4,134.9,1,Urgente,Juan,Manual
PROC01726,2024-01-05 08:36:00,Facturación,Email,26.7,86.52,0,Baja,Sofia,Manual
PROC01727,2024-01-05 02:15:00,Facturación,API,38.4,116.97,1,Media,Juan,Manual
PROC01728,2024-01-05 22:35:00,Inventario,Email,44.6,150.85,1,Alta,María,Manual
PROC01729,2024-01-05 14:56:00,Pagos,Email,4.9,69.79,0,Alta,Carlos,Manual
PROC01730,2024-01-01 09:35:00,Pagos,Web,17.6,164.27,0,Baja,Juan,Manual
PROC01731,2024-01-05 21:09:00,Facturación,API,5.8,84.14,1,Media,Sofia,Manual
PROC01732,2024-01-05 05:39:00,Soporte,API,32.6,56.16,0,Baja,Pedro,Manual
PROC01733,2024-01-07 14:19:00,Logística,API,5.2,22.38,0,Baja,Ana,Automático
PROC01734,2024-01-03 05:12:00,Logística,Manual,70.4,67.49,0,Media,Pedro,Manual
PROC01735,2024-01-03 04:58:00,Pagos,Web,7.9,219.25,1,Baja,María,Manual
PROC01736,2024-01-05 04:52:00,Logística,API,10.3,145.54,2,Baja,Ana,Manual
PROC01737,2024-01-02 21:34:00,Facturación,Manual,57.1,116.43,2,Baja,Juan,Manual
PROC01738,2024-01-05 05:56:00,Facturación,Web,18.4,33.09,0,Baja,Sofia,Automático
PROC01739,2024-01-03 11:28:00,Facturación,Manual,0.7,54.67,2,Baja,Juan,Manual
PROC01740,2024-01-07 20:07:00,Inventario,API,20.5,131.8,0,Alta,Ana,Manual
PROC01741,2024-01-07 18:51:00,Pagos,Email,2.6,155.27,2,Baja,Juan,Manual
PROC01742,2024-01-02 12:43:00,Pagos,Web,126.7,147.87,0,Media,Ana,Manual
PROC01743,2024-01-01 23:10:00,Facturación,Web,26.6,100.75,0,Alta,Carlos,Manual
